0.142	0.369	-0.305	0.005	0.013	0.002	
-0.228	-0.019	-0.129	-0.003	0.026	-0.014	
-0.278	0.010	-0.159	0.005	0.025	-0.000	
-0.088	0.011	-0.159	0.015	-0.023	-0.006	
-0.128	0.234	0.017	0.029	0.017	-0.004	
-0.188	0.081	-0.110	0.019	0.019	-0.002	
-0.178	0.313	-0.034	0.035	0.001	0.006	
-0.058	0.198	0.258	-0.001	0.011	-0.002	
0.153	-0.117	-0.037	0.011	-0.021	-0.006	
0.192	0.050	-0.240	0.011	0.003	-0.008	
0.463	-0.150	-0.247	-0.007	-0.031	-0.001	
0.012	0.306	0.156	0.023	0.007	-0.000	
0.152	0.093	-0.071	0.013	-0.005	-0.010	
0.162	0.192	-0.082	0.011	-0.017	-0.002	
-0.067	-0.174	-0.436	-0.015	0.023	-0.008	
0.163	-0.168	-0.126	-0.003	-0.003	0.006	
-0.038	0.001	-0.119	0.011	0.035	-0.007	
0.162	0.260	-0.243	0.025	-0.005	0.002	
0.153	-0.369	-0.183	-0.011	-0.024	-0.014	
0.103	-0.209	-0.175	-0.007	-0.015	-0.010	
-0.078	0.366	0.175	0.031	0.033	0.001	
0.072	0.162	-0.112	0.021	-0.016	-0.018	
0.073	-0.037	-0.018	0.021	-0.027	-0.003	
-0.107	-0.034	0.132	-0.007	0.007	-0.012	
0.042	0.307	-0.374	0.025	-0.011	-0.006	
0.293	-0.014	0.101	0.005	-0.033	-0.011	
0.062	0.353	-0.045	0.025	0.001	0.006	
0.112	0.275	0.096	0.017	0.009	0.002	
0.173	0.008	0.221	-0.003	-0.023	-0.006	
-0.058	0.042	-0.100	-0.005	0.037	-0.005	
0.203	-0.077	-0.048	-0.011	-0.006	-0.014	
-0.088	0.100	-0.201	0.015	0.010	-0.005	
-0.048	-0.002	-0.289	-0.001	-0.007	-0.010	
-0.058	0.004	0.011	0.007	0.021	-0.002	
0.022	0.254	0.007	0.021	0.005	0.004	
0.152	0.191	-0.152	0.019	-0.011	-0.002	
-0.118	0.044	0.030	-0.002	0.045	-0.005	
0.012	0.140	-0.181	0.013	0.009	0.006	
0.043	-0.190	-0.226	-0.027	-0.004	-0.016	
-0.058	0.254	-0.523	0.045	-0.011	0.004	
0.052	0.093	-0.061	0.009	0.025	-0.010	
0.093	-0.225	0.055	-0.005	-0.003	-0.012	
-0.038	0.040	-0.200	0.011	-0.007	-0.002	
-0.077	-0.314	0.136	-0.017	0.038	-0.006	
